"OriginalTaxonNo" "ResolvedTaxonNo" "TaxonName" "TaxonRank" "ParentTaxonNo" "TaxonValidity" "AcceptedNumber" "AcceptedName"
"3207" NA "txn:231756" "Midas" "5" NA NA NA NA
"3208" NA "txn:231785" "Tatou" "5" NA NA NA NA
"3209" NA "txn:231790" "Tolypoides" "5" NA NA NA NA
"3210" NA "txn:231800" "Callomys" "5" NA NA NA NA
"3211" NA "txn:231809" "Viscaccia" "5" NA NA NA NA
"3212" NA "txn:231865" "Habrothrix" "5" NA NA NA NA
"3213" NA "txn:231924" "Lophochelyiinae" "8" NA NA NA NA
"3214" NA "txn:231943" "Smaris" "5" NA NA NA NA
"3215" NA "txn:232031" "Arctogale" "5" NA NA NA NA
"3216" NA "txn:232196" "Byssomya" "5" NA NA NA NA
"3217" NA "txn:232287" "Archastropecten lithographicus" "3" NA NA NA NA
"3218" NA "txn:232405" "Hercostomus (Prohercostomus) meunieranus" "3" NA NA NA NA
"3219" NA "txn:232715" "Nyctipithecus" "5" NA NA NA NA
"3220" NA "txn:232719" "Cynopithecus" "5" NA NA NA NA
"3221" NA "txn:232953" "Cynogale" "5" NA NA NA NA
"3222" NA "txn:233101" "Lasiomastix" "5" NA NA NA NA
"3223" NA "txn:233228" "Pectinatoridae" "9" NA NA NA NA
"3224" NA "txn:233534" "Cemas" "5" NA NA NA NA
"3225" NA "txn:233542" "Cerophorus" "5" NA NA NA NA
"3226" NA "txn:233544" "Damalis" "5" NA NA NA NA
"3227" NA "txn:233583" "Acanthion" "5" NA NA NA NA
"3228" NA "txn:233602" "Hemiderma" "5" NA NA NA NA
"3229" NA "txn:233604" "Phyllostoma" "5" NA NA NA NA
"3230" NA "txn:233712" "Xenurus" "5" NA NA NA NA
"3231" NA "txn:233714" "Lysiurus" "5" NA NA NA NA
"3232" NA "txn:233716" "Tatoua" "5" NA NA NA NA
"3233" NA "txn:233718" "Canutidae" "9" NA NA NA NA
"3234" NA "txn:233769" "Cheloniscus" "5" NA NA NA NA
"3235" NA "txn:233771" "Tatus" "5" NA NA NA NA
"3236" NA "txn:233823" "Cuniculus" "5" NA NA NA NA
"3237" NA "txn:233836" "Cercolabes" "5" NA NA NA NA
"3238" NA "txn:233846" "Nelomys" "5" NA NA NA NA
"3239" NA "txn:233885" "Fossor" "5" NA NA NA NA
"3240" NA "txn:233910" "Myotalpa" "5" NA NA NA NA
"3241" NA "txn:234150" "Pholidotus" "5" NA NA NA NA
"3242" NA "txn:234166" "Longitergite" "5" NA NA NA NA
"3243" NA "txn:234168" "Bannikovia" "5" NA NA NA NA
"3244" NA "txn:234309" "Gymnopus" "5" NA NA NA NA
"3245" NA "txn:234374" "Strepsiceros" "5" NA NA NA NA
"3246" NA "txn:234432" "Ursinus" "5" NA NA NA NA
"3247" NA "txn:234484" "Lipurus" "5" NA NA NA NA
"3248" NA "txn:234600" "Ceratinini" "9" NA NA NA NA
"3249" NA "txn:234632" "Belidea" "5" NA NA NA NA
"3250" NA "txn:234711" "Aeshna polydore" "3" NA NA NA NA
"3251" NA "txn:234712" "Aeshna vosendorfensis" "3" NA NA NA NA
"3252" NA "txn:234750" "Diclidurinae" "8" NA NA NA NA
"3253" NA "txn:234754" "Dirias" "5" NA NA NA NA
"3254" NA "txn:234768" "Peramys" "5" NA NA NA NA
"3255" NA "txn:234842" "Yerbua" "5" NA NA NA NA
"3256" NA "txn:234852" "Notomys" "5" NA NA NA NA
"3257" NA "txn:234878" "Hemibelideus" "5" NA NA NA NA
"3258" NA "txn:234879" "Pseudochirulus" "5" NA NA NA NA
"3259" NA "txn:234929" "Urotheca" "5" NA NA NA NA
"3260" NA "txn:235023" "Pleuronassa" "5" NA NA NA NA
"3261" NA "txn:235225" "Glypheocarida" "11" NA NA NA NA
"3262" NA "txn:235300" "Chaibassia" "5" NA NA NA NA
"3263" NA "txn:235350" "Arctopithecus" "5" NA NA NA NA
"3264" NA "txn:235377" "Claviglis" "5" NA NA NA NA
"3265" NA "txn:235411" "Ocadia crassus" "3" NA NA NA NA
"3266" NA "txn:235467" "Bubalis" "5" NA NA NA NA
"3267" NA "txn:235884" "Adenota" "5" NA NA NA NA
"3268" NA "txn:235903" "Paraplastomenus" "5" NA NA NA NA
"3269" NA "txn:235915" "Carettochelydiae" "9" NA NA NA NA
"3270" NA "txn:235995" "Perigondwania inobservalis" "3" NA NA NA NA
"3271" NA "txn:236248" "Sinkiangodiscus" "5" NA NA NA NA
"3272" NA "txn:236271" "Gorgon" "5" NA NA NA NA
"3273" NA "txn:236469" "Pygathrix roxellana" "3" NA NA NA NA
"3274" NA "txn:236594" "Epomophorus" "5" NA NA NA NA
"3275" NA "txn:236607" "Jacchus" "5" NA NA NA NA
"3276" NA "txn:236722" "Ammelaphus" "5" NA NA NA NA
"3277" NA "txn:236772" "Mylomys" "5" NA NA NA NA
"3278" NA "txn:236776" "Guevei" "5" NA NA NA NA
"3279" NA "txn:237125" "Zugmayerella uncinatus" "3" NA NA NA NA
"3280" NA "txn:237203" "Coendu" "5" NA NA NA NA
"3281" NA "txn:237273" "Yangchieninae" "8" NA NA NA NA
"3282" NA "txn:237279" "Doliolina" "5" NA NA NA NA
"3283" NA "txn:237496" "Trichomanis" "5" NA NA NA NA
"3284" NA "txn:237533" "Ailurin" "5" NA NA NA NA
"3285" NA "txn:237645" "Devonorhineoderma lirata" "3" NA NA NA NA
"3286" NA "txn:237841" "Celastrineae" "13" NA NA NA NA
"3287" NA "txn:237913" "Waldheimia pulchella" "3" NA NA NA NA
"3288" NA "txn:238084" "Lestodryinus" "5" NA NA NA NA
"3289" NA "txn:238100" "Harpactosphecion deletus" "3" NA NA NA NA
"3290" NA "txn:238224" "Epistomaroides" "5" NA NA NA NA
"3291" NA "txn:238360" "Nummulostegina" "5" NA NA NA NA
"3292" NA "txn:238458" "Byssinus" "5" NA NA NA NA
"3293" NA "txn:238491" "Paraprolecanites" "5" NA NA NA NA
"3294" NA "txn:238566" "Hapalotis" "5" NA NA NA NA
"3295" NA "txn:238590" "Otogale" "5" NA NA NA NA
"3296" NA "txn:238649" "Saimiris" "5" NA NA NA NA
"3297" NA "txn:238679" "Cynamolgus" "5" NA NA NA NA
"3298" NA "txn:238836" "Charronia" "5" NA NA NA NA
"3299" NA "txn:238994" "Verbeekina (Misellina)" "4" NA NA NA NA
"3300" NA "txn:239033" "Chinlingella" "5" NA NA NA NA
"3301" NA "txn:239129" "Pseudoschwagerina (Acervoschwagerina)" "4" NA NA NA NA
"3302" NA "txn:239301" "Semistaffella" "5" NA NA NA NA
"3303" NA "txn:239468" "Arkelloceras" "5" NA NA NA NA
"3304" NA "txn:239473" "Umaltites" "5" NA NA NA NA
"3305" NA "txn:239477" "Epizigzagiceras" "5" NA NA NA NA
"3306" NA "txn:239612" "Triticitidae" "8" NA NA NA NA
"3307" NA "txn:239771" "Schellwienia anderssoni" "3" NA NA NA NA
"3308" NA "txn:239808" "Panfilovia acuminatus" "3" NA NA NA NA
"3309" NA "txn:240106" "Nubeculopsis" "5" NA NA NA NA
"3310" NA "txn:240308" "Holopea peoriense" "3" NA NA NA NA
"3311" NA "txn:240559" "Ximolzas" "5" NA NA NA NA
"3312" NA "txn:240564" "Ansubuga" "5" NA NA NA NA
"3313" NA "txn:240623" "Emysuchus" "5" NA NA NA NA
"3314" NA "txn:240663" "Eolegocers" "5" NA NA NA NA
"3315" NA "txn:240970" "Trigonotreta alatus" "3" NA NA NA NA
"3316" NA "txn:241039" "Annuloptallinidae" "9" NA NA NA NA
"3317" NA "txn:241395" "Fungivora" "5" NA NA NA NA
"3318" NA "txn:241533" "Zellerella" "5" NA NA NA NA
"3319" NA "txn:241763" "Pholidophoroides crenulatus" "3" NA NA NA NA
"3320" NA "txn:241861" "Miliolites" "5" NA NA NA NA
"3321" NA "txn:241876" "Pseudogondolella" "5" NA NA NA NA
"3322" NA "txn:242174" "Neotimorphyllum" "5" NA NA NA NA
"3323" NA "txn:242177" "Neostereostylus" "5" NA NA NA NA
"3324" NA "txn:242184" "Iranophylloides" "5" NA NA NA NA
"3325" NA "txn:242191" "Parairanophyllum" "5" NA NA NA NA
"3326" NA "txn:242483" "Palhindeolithus" "5" NA NA NA NA
"3327" NA "txn:242543" "Waldronites" "5" NA NA NA NA
"3328" NA "txn:242836" "Milleporites" "5" NA NA NA NA
"3329" NA "txn:243166" "Dactylolepis" "5" NA NA NA NA
"3330" NA "txn:243682" "Keleusticus zirkelii" "3" NA NA NA NA
"3331" NA "txn:243714" "Issinella" "5" NA NA NA NA
"3332" NA "txn:243715" "Izhella" "5" NA NA NA NA
"3333" NA "txn:243758" "Disticholepis" "5" NA NA NA NA
"3334" NA "txn:243899" "Diastatomma liassina" "3" NA NA NA NA
"3335" NA "txn:243944" "Cricosaurus gracile" "3" NA NA NA NA
"3336" NA "txn:243977" "Lissolepis" "5" NA NA NA NA
"3337" NA "txn:243989" "Pteriomorphia" "16" NA NA NA NA
"3338" NA "txn:244013" "Heterolepidotus serrulotus" "3" NA NA NA NA
"3339" NA "txn:244160" "Asoellinae" "9" NA NA NA NA
"3340" NA "txn:244397" "Veneroidei" "13" NA NA NA NA
"3341" NA "txn:244408" "Dosiniina" "6" NA NA NA NA
"3342" NA "txn:244577" "Bransonella luedersensis" "3" NA NA NA NA
"3343" NA "txn:244766" "Cyclonema planulatum" "3" NA NA NA NA
"3344" NA "txn:244778" "Polysentoridae" "9" NA NA NA NA
"3345" NA "txn:244841" "Gurabopecten" "5" NA NA NA NA
"3346" NA "txn:244854" "Edestoidea" "9" NA NA NA NA
"3347" NA "txn:244856" "Paraleptopecten" "5" NA NA NA NA
"3348" NA "txn:244911" "Antillipecten cercadica" "3" NA NA NA NA
"3349" NA "txn:244961" "Sincola (Sincola) sinuata" "3" NA NA NA NA
"3350" NA "txn:245137" "Clairina" "5" NA NA NA NA
"3351" NA "txn:245149" "Ginteria" "5" NA NA NA NA
"3352" NA "txn:245358" "Plicatifera minor" "3" NA NA NA NA
"3353" NA "txn:245604" "Williamsella" "5" NA NA NA NA
"3354" NA "txn:245850" "Osteoplax" "5" NA NA NA NA
"3355" NA "txn:245868" "Dipriacanthus" "5" NA NA NA NA
"3356" NA "txn:245903" "Madrimosaurus" "5" NA NA NA NA
"3357" NA "txn:245971" "Colonodus" "5" NA NA NA NA
"3358" NA "txn:246022" "Paleohyperamum" "5" NA NA NA NA
"3359" NA "txn:246034" "Psammophis" "5" NA NA NA NA
"3360" NA "txn:246036" "Ammovertella inversus" "3" NA NA NA NA
"3361" NA "txn:246135" "Polygnathodella" "5" NA NA NA NA
"3362" NA "txn:246468" "Steindachneria" "5" NA NA NA NA
"3363" NA "txn:246620" "Paraxenomystax" "5" NA NA NA NA
"3364" NA "txn:246623" "Neoopisthopterus" "5" NA NA NA NA
"3365" NA "txn:246624" "Cetengraulis" "5" NA NA NA NA
"3366" NA "txn:246637" "Coelorinchus caelorhincus" "3" NA NA NA NA
"3367" NA "txn:246649" "Snyderidia" "5" NA NA NA NA
"3368" NA "txn:246651" "Thalassophryne" "5" NA NA NA NA
"3369" NA "txn:246660" "Haemulopsis" "5" NA NA NA NA
"3370" NA "txn:246663" "Ophioscion" "5" NA NA NA NA
"3371" NA "txn:246668" "Syacium" "5" NA NA NA NA
"3372" NA "txn:246821" "Drepanacanthus" "5" NA NA NA NA
"3373" NA "txn:246894" "Juraleberis" "5" NA NA NA NA
"3374" NA "txn:246913" "Martiniopsis strzelecki" "3" NA NA NA NA
"3375" NA "txn:246930" "Secarodus" "5" NA NA NA NA
"3376" NA "txn:247253" "Humbertiella" "5" NA NA NA NA
"3377" NA "txn:247258" "Brontozoum giganteus" "3" NA NA NA NA
"3378" NA "txn:247276" "Dasyurinja" "5" NA NA NA NA
"3379" NA "txn:247284" "Murexinae" "8" NA NA NA NA
"3380" NA "txn:247292" "Khantausia" "5" NA NA NA NA
"3381" NA "txn:247295" "Robertbutleria" "5" NA NA NA NA
"3382" NA "txn:247346" "Ginesina" "5" NA NA NA NA
"3383" NA "txn:247369" "Gryllidium" "5" NA NA NA NA
"3384" NA "txn:247897" "Cundokoala" "5" NA NA NA NA
"3385" NA "txn:247919" "Maradidae" "9" NA NA NA NA
"3386" NA "txn:248005" "Nimilamadeta" "5" NA NA NA NA
"3387" NA "txn:248176" "Hulitherium" "5" NA NA NA NA
"3388" NA "txn:248208" "Neognathi" "25" NA NA NA NA
"3389" NA "txn:248257" "Blabera" "5" NA NA NA NA
"3390" NA "txn:248488" "Pseudofossil" "26" NA NA NA NA
"3391" NA "txn:248788" "Hypsidoridae" "9" NA NA NA NA
"3392" NA "txn:249026" "Cymopoliidae" "9" NA NA NA NA
"3393" NA "txn:249087" "Dolichobrochus excavata" "3" NA NA NA NA
"3394" NA "txn:249163" "Dictyothyris coarctatus" "3" NA NA NA NA
"3395" NA "txn:249242" "Lophrothyris etherigei" "3" NA NA NA NA
"3396" NA "txn:249320" "Taimyrothyris kroporkini" "3" NA NA NA NA
"3397" NA "txn:249538" "Aulacothyris ziriensis" "3" NA NA NA NA
"3398" NA "txn:249548" "Madreporites" "5" NA NA NA NA
"3399" NA "txn:249567" "Latiscopidae" "9" NA NA NA NA
"3400" NA "txn:249580" "Microperoryctes" "5" NA NA NA NA
"3401" NA "txn:249581" "Rhynchomeles" "5" NA NA NA NA
"3402" NA "txn:249625" "Rehmannia patagoniense" "3" NA NA NA NA
"3403" NA "txn:249640" "Auracanites" "5" NA NA NA NA
"3404" NA "txn:249673" "Elkinsia" "5" NA NA NA NA
"3405" NA "txn:249856" "Liospiriferina angulatus" "3" NA NA NA NA
"3406" NA "txn:249963" "Acaciapollenites" "5" NA NA NA NA
"3407" NA "txn:250155" "Piptadenioxylon" "5" NA NA NA NA
"3408" NA "txn:250265" "Protoscarabeus" "5" NA NA NA NA
"3409" NA "txn:250359" "Intornites mactaggarti" "3" NA NA NA NA
"3410" NA "txn:250380" "Trithrinax" "5" NA NA NA NA
"3411" NA "txn:250382" "Socratea" "5" NA NA NA NA
"3412" NA "txn:250384" "Palaeoraphe" "5" NA NA NA NA
"3413" NA "txn:250386" "Roystonea" "5" NA NA NA NA
"3414" NA "txn:250421" "Etisodes" "5" NA NA NA NA
"3415" NA "txn:250473" "Scabratricolpites" "5" NA NA NA NA
"3416" NA "txn:250494" "Striatricolpites" "5" NA NA NA NA
"3417" NA "txn:250526" "Smilacipites" "5" NA NA NA NA
"3418" NA "txn:250530" "Nothopollenites" "5" NA NA NA NA
"3419" NA "txn:250532" "Liquidambarpollenites" "5" NA NA NA NA
"3420" NA "txn:250536" "Diporicellaesporites" "5" NA NA NA NA
"3421" NA "txn:250538" "Inapertisporites" "5" NA NA NA NA
"3422" NA "txn:250642" "Verrutricolporites" "5" NA NA NA NA
"3423" NA "txn:250644" "Rugutricolporites" "5" NA NA NA NA
"3424" NA "txn:250668" "Polotricolporites" "5" NA NA NA NA
"3425" NA "txn:250674" "Loxopterygium" "5" NA NA NA NA
"3426" NA "txn:250679" "Bacustephanocolpites" "5" NA NA NA NA
"3427" NA "txn:250681" "Tripospermum" "5" NA NA NA NA
"3428" NA "txn:250683" "Sepedonium" "5" NA NA NA NA
"3429" NA "txn:250684" "Cordana" "5" NA NA NA NA
"3430" NA "txn:250685" "Trachelomonas" "5" NA NA NA NA
"3431" NA "txn:250710" "Pseudostephanocolpites" "5" NA NA NA NA
"3432" NA "txn:250712" "Retistephanocolporites" "5" NA NA NA NA
"3433" NA "txn:250877" "Cymatium pileare henicum" "2" NA NA NA NA
"3434" NA "txn:250925" "Buddhaites hagi" "3" NA NA NA NA
"3435" NA "txn:251047" "Muensterites delicatulum" "3" NA NA NA NA
"3436" NA "txn:251106" "Turritriton vespaceum" "3" NA NA NA NA
"3437" NA "txn:251109" "Psilasyncolporites" "5" NA NA NA NA
"3438" NA "txn:251116" "Retiheterocolpites" "5" NA NA NA NA
"3439" NA "txn:251152" "Eumantelliidae" "9" NA NA NA NA
"3440" NA "txn:251169" "Longitrichotomocolpites" "5" NA NA NA NA
"3441" NA "txn:251178" "Echimorphomonocolpites" "5" NA NA NA NA
"3442" NA "txn:251184" "Monocolpites" "5" NA NA NA NA
"3443" NA "txn:251189" "Papillamonocolpites" "5" NA NA NA NA
"3444" NA "txn:251235" "Cymatium (Septa) oxygium" "3" NA NA NA NA
"3445" NA "txn:251298" "Psiladiporites" "5" NA NA NA NA
"3446" NA "txn:251303" "Annutriporites" "5" NA NA NA NA
"3447" NA "txn:251311" "Semitectotriporites" "5" NA NA NA NA
"3448" NA "txn:251326" "Retitriporites" "5" NA NA NA NA
"3449" NA "txn:251336" "Arcotriporites" "5" NA NA NA NA
"3450" NA "txn:251338" "Magnatriporites" "5" NA NA NA NA
"3451" NA "txn:251340" "Plicapollis" "5" NA NA NA NA
"3452" NA "txn:251519" "Magnaperiporites" "5" NA NA NA NA
"3453" NA "txn:251523" "Gemmastephanoporites" "5" NA NA NA NA
"3454" NA "txn:251530" "Clavainaperturites" "5" NA NA NA NA
"3455" NA "txn:251539" "Classites" "5" NA NA NA NA
"3456" NA "txn:251543" "Echinoidites" "5" NA NA NA NA
"3457" NA "txn:251547" "Psilamonoletes" "5" NA NA NA NA
"3458" NA "txn:251554" "Malacobagrus" "5" NA NA NA NA
"3459" NA "txn:251616" "Verrustephanocolpites" "5" NA NA NA NA
"3460" NA "txn:251620" "Gemmastephanocolpites" "5" NA NA NA NA
"3461" NA "txn:251652" "Ticolporites" "5" NA NA NA NA
"3462" NA "txn:251667" "Bursa scobilator" "3" NA NA NA NA
"3463" NA "txn:251668" "Bufonaria scobilator" "3" NA NA NA NA
"3464" NA "txn:251669" "Bursa (Bufonaria) scobilator" "3" NA NA NA NA
"3465" NA "txn:251670" "Bursa (Bufonariella) scobilator" "3" NA NA NA NA
"3466" NA "txn:251671" "Bursa (Colubrellina) scobilator" "3" NA NA NA NA
"3467" NA "txn:251730" "Magnotetradites" "5" NA NA NA NA
"3468" NA "txn:251731" "Tetradites" "5" NA NA NA NA
"3469" NA "txn:251781" "Geisacanthus elegans" "3" NA NA NA NA
"3470" NA "txn:251826" "Verrumonoletes" "5" NA NA NA NA
"3471" NA "txn:251915" "Steinbachodontidae" "9" NA NA NA NA
"3472" NA "txn:251946" "Dryosaurus phosphaticus" "3" NA NA NA NA
"3473" NA "txn:251998" "Carduus" "9" NA NA NA NA
"3474" NA "txn:252143" "Coroceras nasutus" "3" NA NA NA NA
"3475" NA "txn:252397" "Myrcia" "5" NA NA NA NA
"3476" NA "txn:252487" "Verrucingulatisporites" "5" NA NA NA NA
"3477" NA "txn:252556" "Plicifera" "5" NA NA NA NA
"3478" NA "txn:252656" "Cornuata" "16" NA NA NA NA
"3479" NA "txn:252681" "Cyperaceaepollis" "5" NA NA NA NA
"3480" NA "txn:252694" "Alnipollenites" "5" NA NA NA NA
"3481" NA "txn:252709" "Elaterate" "26" NA NA NA NA
"3482" NA "txn:252716" "Elateroplicites" "5" NA NA NA NA
"3483" NA "txn:252718" "Senegalosporites" "5" NA NA NA NA
"3484" NA "txn:252730" "Elateropollenites" "5" NA NA NA NA
"3485" NA "txn:252732" "Reyrea" "5" NA NA NA NA
"3486" NA "txn:252756" "Chenopodipollis" "5" NA NA NA NA
"3487" NA "txn:252760" "Gomphrenipollis" "5" NA NA NA NA
"3488" NA "txn:252768" "Psilaperiporites" "5" NA NA NA NA
"3489" NA "txn:252771" "Orapollis" "5" NA NA NA NA
"3490" NA "txn:252800" "Cordioxylon" "5" NA NA NA NA
"3491" NA "txn:252803" "Myrtipites" "5" NA NA NA NA
"3492" NA "txn:252809" "Tetracolporopollenites" "5" NA NA NA NA
"3493" NA "txn:252828" "Echitricolporites" "5" NA NA NA NA
"3494" NA "txn:252880" "Thaumas" "5" NA NA NA NA
"3495" NA "txn:253329" "Palaeospinax prisca" "3" NA NA NA NA
"3496" NA "txn:253332" "Synechodus sulcata" "3" NA NA NA NA
"3497" NA "txn:253578" "Pterophloios" "5" NA NA NA NA
"3498" NA "txn:253603" "Euryaspis" "5" NA NA NA NA
"3499" NA "txn:253615" "Oxyrhin" "5" NA NA NA NA
"3500" NA "txn:253826" "Oncochilus subovatus" "3" NA NA NA NA
"3501" NA "txn:254369" "Megalodus triquetrus" "3" NA NA NA NA
"3502" NA "txn:254462" "Ptychomphalina moscardi" "3" NA NA NA NA
"3503" NA "txn:254539" "Dicosmos (Fedaiella)" "4" NA NA NA NA
"3504" NA "txn:254540" "Dicosmos (Fedaiella) declivis" "3" NA NA NA NA
"3505" NA "txn:254792" "Omphaloptycha breislakii" "3" NA NA NA NA
"3506" NA "txn:254873" "Undularia (Toxoconcha) brocchi" "3" NA NA NA NA
"3507" NA "txn:255036" "Nullipora" "5" NA NA NA NA
"3508" NA "txn:255125" "Hyaloxybaphon" "5" NA NA NA NA
"3509" NA "txn:255128" "Radiocerniculum" "5" NA NA NA NA
"3510" NA "txn:255129" "Spinicerniculum" "5" NA NA NA NA
"3511" NA "txn:255131" "Bicorniculum" "5" NA NA NA NA
"3512" NA "txn:255132" "Confinisquama" "5" NA NA NA NA
"3513" NA "txn:255133" "Aqualisquama" "5" NA NA NA NA
"3514" NA "txn:255134" "Invaginatibalteus" "5" NA NA NA NA
"3515" NA "txn:255135" "Paterasquama" "5" NA NA NA NA
"3516" NA "txn:255136" "Altarmilla" "5" NA NA NA NA
"3517" NA "txn:255137" "Patinisquama" "5" NA NA NA NA
"3518" NA "txn:255138" "Paleocrassilimbus" "5" NA NA NA NA
"3519" NA "txn:255199" "Kareninoides borschukewitzi" "3" NA NA NA NA
"3520" NA "txn:255200" "Karenina inexpecta" "3" NA NA NA NA
"3521" NA "txn:255394" "Coccosphaera" "5" NA NA NA NA
"3522" NA "txn:255465" "Parrotia" "5" NA NA NA NA
"3523" NA "txn:255577" "Calcisphaerulidae" "9" NA NA NA NA
"3524" NA "txn:255578" "Arutella" "5" NA NA NA NA
"3525" NA "txn:255664" "Quinequecaudex" "5" NA NA NA NA
"3526" NA "txn:255678" "Hageniotermes" "5" NA NA NA NA
"3527" NA "txn:255728" "Stenochiroidea" "10" NA NA NA NA
"3528" NA "txn:255731" "Homarida" "13" NA NA NA NA
"3529" NA "txn:255746" "Orthotetes kayseri" "3" NA NA NA NA
"3530" NA "txn:255751" "Palaeopalaemonida" "11" NA NA NA NA
"3531" NA "txn:255815" "Lyriodon" "5" NA NA NA NA
"3532" NA "txn:255889" "Pseudomyrma" "5" NA NA NA NA
"3533" NA "txn:256023" "Plagiolepis squamulifera" "3" NA NA NA NA
"3534" NA "txn:256111" "Monacis" "5" NA NA NA NA
"3535" NA "txn:256129" "Kollpaniidae" "9" NA NA NA NA
"3536" NA "txn:256147" "Rumanoloculina" "5" NA NA NA NA
"3537" NA "txn:256189" "Phyllocladineae" "9" NA NA NA NA
"3538" NA "txn:256228" "Australonema varvara" "3" NA NA NA NA
"3539" NA "txn:256300" "Schizophoria valvaria" "3" NA NA NA NA
"3540" NA "txn:256455" "Homoeosaurus neptunia" "3" NA NA NA NA
"3541" NA "txn:256553" "Tetraneura" "5" NA NA NA NA
"3542" NA "txn:256605" "Foraminferea" "17" NA NA NA NA
"3543" NA "txn:256790" "Loxoconchidea" "5" NA NA NA NA
"3544" NA "txn:256792" "Typhlocythere" "5" NA NA NA NA
"3545" NA "txn:256794" "Senesia" "5" NA NA NA NA
"3546" NA "txn:256797" "Kunihirella" "5" NA NA NA NA
"3547" NA "txn:256800" "Amnicythere" "5" NA NA NA NA
"3548" NA "txn:256801" "Graptocythere" "5" NA NA NA NA
"3549" NA "txn:256803" "Nipponocythere" "5" NA NA NA NA
"3550" NA "txn:256806" "Nunana" "5" NA NA NA NA
"3551" NA "txn:256808" "Helladastraea" "5" NA NA NA NA
"3552" NA "txn:256809" "Neococoenia" "5" NA NA NA NA
"3553" NA "txn:256812" "Schinopsixylon" "5" NA NA NA NA
"3554" NA "txn:256814" "Menendoxylon" "5" NA NA NA NA
"3555" NA "txn:256932" "Humiella" "5" NA NA NA NA
"3556" NA "txn:257006" "Baccharis" "5" NA NA NA NA
"3557" NA "txn:257017" "Mimosaceae" "9" NA NA NA NA
"3558" NA "txn:257055" "Crypticus" "5" NA NA NA NA
"3559" NA "txn:257683" "Plicopurpura" "5" NA NA NA NA
"3560" NA "txn:257760" "Cordulegaster" "5" NA NA NA NA
"3561" NA "txn:257950" "Rhaphidopora" "5" NA NA NA NA
"3562" NA "txn:258262" "Apochrysa" "5" NA NA NA NA
"3563" NA "txn:258330" "Muricida" "5" NA NA NA NA
"3564" NA "txn:258457" "Venulites" "5" NA NA NA NA
"3565" NA "txn:258572" "Pronotiothauma neuroptoides" "3" NA NA NA NA
"3566" NA "txn:258621" "Yanduchelys" "5" NA NA NA NA
"3567" NA "txn:258640" "Limnosauripus" "5" NA NA NA NA
"3568" NA "txn:258652" "Tomaculum" "5" NA NA NA NA
"3569" NA "txn:258653" "Glockerichnus" "5" NA NA NA NA
"3570" NA "txn:258654" "Guanshanichnus" "5" NA NA NA NA
"3571" NA "txn:258660" "Wudingscolex" "5" NA NA NA NA
"3572" NA "txn:258662" "Yunnanoscolex" "5" NA NA NA NA
"3573" NA "txn:258666" "Hagionella" "5" NA NA NA NA
"3574" NA "txn:258669" "Stromatoveridae" "9" NA NA NA NA
"3575" NA "txn:258833" "Streptichnus" "5" NA NA NA NA
"3576" NA "txn:259139" "Gnathacanthus" "5" NA NA NA NA
"3577" NA "txn:259141" "Eysyslopterus" "5" NA NA NA NA
"3578" NA "txn:259231" "Cephalaspis rostratus" "3" NA NA NA NA
"3579" NA "txn:259285" "Pamphractus" "5" NA NA NA NA
"3580" NA "txn:259315" "Uropetala" "5" NA NA NA NA
"3581" NA "txn:259316" "Libellulium longialata" "3" NA NA NA NA
"3582" NA "txn:259326" "Holcoteuthis" "5" NA NA NA NA
"3583" NA "txn:259502" "Cambroctoconus" "5" NA NA NA NA
"3584" NA "txn:259514" "Virola" "5" NA NA NA NA
"3585" NA "txn:259518" "Anona" "5" NA NA NA NA
"3586" NA "txn:259532" "Nannolampas" "5" NA NA NA NA
"3587" NA "txn:259538" "Fagara" "5" NA NA NA NA
"3588" NA "txn:259540" "Jatropha" "5" NA NA NA NA
"3589" NA "txn:259544" "Saccoglottis" "5" NA NA NA NA
"3590" NA "txn:259550" "Vantanea" "5" NA NA NA NA
"3591" NA "txn:259552" "Matayba" "5" NA NA NA NA
"3592" NA "txn:259560" "Ampelocissus" "5" NA NA NA NA
"3593" NA "txn:259572" "Uragoga" "5" NA NA NA NA
"3594" NA "txn:259574" "Psychotria" "5" NA NA NA NA
"3595" NA "txn:259589" "Ruprechtia" "5" NA NA NA NA
"3596" NA "txn:259592" "Dyaster" "5" NA NA NA NA
"3597" NA "txn:259656" "Isopatagus" "5" NA NA NA NA
"3598" NA "txn:259674" "Attalea" "5" NA NA NA NA
"3599" NA "txn:259698" "Haidaia" "5" NA NA NA NA
"3600" NA "txn:259744" "Walterosteus" "5" NA NA NA NA
"3601" NA "txn:259755" "Cuyenopteris" "5" NA NA NA NA
"3602" NA "txn:259936" "Siemensichthys" "5" NA NA NA NA
"3603" NA "txn:260098" "Pseudaspidites praecursor" "3" NA NA NA NA
"3604" NA "txn:260230" "Cavaspina" "5" NA NA NA NA
"3605" NA "txn:260232" "Tanarium" "5" NA NA NA NA
"3606" NA "txn:260239" "Condorlepis" "5" NA NA NA NA
"3607" NA "txn:260241" "Coccolepididae" "9" NA NA NA NA
"3608" NA "txn:260408" "Archepseudophylla melanospira" "3" NA NA NA NA
"3609" NA "txn:260434" "Nectandra" "5" NA NA NA NA
